"season","team","kicker","kicker_id","distance","wind","roof_type","fg_result"
2016,"NYG","R.Gould","00-0023252",35,10,"outdoors",1
2016,"NYG","R.Gould","00-0023252",29,10,"outdoors",1
2016,"PHI","C.Sturgis","00-0030390",41,10,"outdoors",1
2016,"NYG","R.Gould","00-0023252",41,10,"outdoors",1
2016,"NE","S.Gostkowski","00-0024333",29,6,"outdoors",1
2016,"NE","S.Gostkowski","00-0024333",22,6,"outdoors",1
2016,"NYJ","N.Folk","00-0025565",34,6,"outdoors",0
2016,"NYJ","N.Folk","00-0025565",29,6,"outdoors",1
2016,"LAC","J.Lambo","00-0032087",43,13,"outdoors",1
2016,"CLE","C.Parkey","00-0030850",49,13,"outdoors",1
2016,"CLE","C.Parkey","00-0030850",27,13,"outdoors",1
2016,"LAC","J.Lambo","00-0032087",32,13,"outdoors",0
2016,"LAC","J.Lambo","00-0032087",45,13,"outdoors",0
2016,"NO","W.Lutz","00-0032569",42,NA,"indoors",1
2016,"NO","W.Lutz","00-0032569",34,NA,"indoors",1
2016,"NO","W.Lutz","00-0032569",21,NA,"indoors",1
2016,"TB","R.Aguayo","00-0033102",35,NA,"indoors",1
2016,"JAX","J.Myers","00-0031492",29,5,"outdoors",1
2016,"JAX","J.Myers","00-0031492",48,5,"outdoors",1
2016,"TEN","R.Succop","00-0026968",42,5,"outdoors",1
2016,"JAX","J.Myers","00-0031492",56,5,"outdoors",1
2016,"JAX","J.Myers","00-0031492",50,5,"outdoors",1
2016,"CHI","C.Barth","00-0026138",22,1,"outdoors",0
2016,"WAS","D.Hopkins","00-0030098",29,1,"outdoors",1
2016,"WAS","D.Hopkins","00-0030098",20,1,"outdoors",1
2016,"ARI","C.Catanzaro","00-0030896",32,0,"outdoors",1
2016,"ARI","C.Catanzaro","00-0030896",34,0,"outdoors",1
2016,"LA","G.Zuerlein","00-0029621",37,0,"outdoors",1
2016,"LA","G.Zuerlein","00-0029621",36,0,"outdoors",1
2016,"ARI","C.Catanzaro","00-0030896",47,0,"outdoors",1
2016,"BAL","J.Tucker","00-0029597",30,6,"outdoors",1
2016,"CIN","R.Bullock","00-0029421",23,6,"outdoors",1
2016,"CIN","R.Bullock","00-0029421",24,6,"outdoors",1
2016,"BUF","D.Carpenter","00-0026003",34,11,"outdoors",1
2016,"NYJ","N.Folk","00-0025565",30,11,"outdoors",1
2016,"NYJ","N.Folk","00-0025565",36,11,"outdoors",1
2016,"NYJ","N.Folk","00-0025565",25,11,"outdoors",1
2016,"TB","R.Aguayo","00-0033102",33,6,"outdoors",1
2016,"CAR","G.Gano","00-0026858",45,6,"outdoors",0
2016,"TB","R.Aguayo","00-0033102",46,6,"outdoors",0
2016,"CAR","G.Gano","00-0026858",58,6,"outdoors",0
2016,"CAR","G.Gano","00-0026858",54,6,"outdoors",1
2016,"TB","R.Aguayo","00-0033102",48,6,"outdoors",0
2016,"CAR","G.Gano","00-0026858",36,6,"outdoors",0
2016,"MIN","K.Forbath","00-0028787",21,NA,"indoors",1
2016,"CHI","C.Barth","00-0026138",29,NA,"indoors",1
2016,"CLE","C.Parkey","00-0030850",49,1,"outdoors",0
2016,"CLE","C.Parkey","00-0030850",34,1,"outdoors",1
2016,"PHI","C.Sturgis","00-0030390",22,10,"outdoors",1
2016,"DAL","D.Bailey","00-0028660",49,10,"outdoors",1
2016,"DAL","D.Bailey","00-0028660",23,10,"outdoors",1
2016,"PHI","C.Sturgis","00-0030390",49,10,"outdoors",0
2016,"PHI","C.Sturgis","00-0030390",33,10,"outdoors",1
2016,"DET","M.Prater","00-0023853",39,NA,"indoors",0
2016,"GB","M.Crosby","00-0025580",53,NA,"indoors",1
2016,"DET","M.Prater","00-0023853",54,NA,"indoors",1
2016,"HOU","N.Novak","00-0023096",45,7,"outdoors",0
2016,"HOU","N.Novak","00-0023096",26,7,"outdoors",1
2016,"TEN","R.Succop","00-0026968",35,7,"outdoors",1
2016,"JAX","J.Myers","00-0031492",47,NA,"indoors",1
2016,"IND","A.Vinatieri","00-0016919",48,NA,"indoors",0
2016,"IND","A.Vinatieri","00-0016919",45,NA,"indoors",1
2016,"JAX","J.Myers","00-0031492",30,NA,"indoors",0
2016,"JAX","J.Myers","00-0031492",54,NA,"indoors",0
2016,"JAX","J.Myers","00-0031492",41,NA,"indoors",1
2016,"LAC","J.Lambo","00-0032087",35,10,"outdoors",1
2016,"KC","C.Santos","00-0031203",35,10,"outdoors",1
2016,"KC","C.Santos","00-0031203",25,10,"outdoors",1
2016,"LAC","J.Lambo","00-0032087",29,10,"outdoors",1
2016,"KC","C.Santos","00-0031203",37,10,"outdoors",1
2016,"NE","S.Gostkowski","00-0024333",40,15,"outdoors",1
2016,"NE","S.Gostkowski","00-0024333",26,15,"outdoors",1
2016,"NE","S.Gostkowski","00-0024333",52,15,"outdoors",0
2016,"NO","W.Lutz","00-0032569",19,NA,"indoors",1
2016,"NO","W.Lutz","00-0032569",40,NA,"indoors",1
2016,"ATL","M.Bryant","00-0020578",22,NA,"indoors",1
2016,"NYG","R.Gould","00-0023252",22,1,"outdoors",1
2016,"WAS","D.Hopkins","00-0030098",57,1,"outdoors",0
2016,"WAS","D.Hopkins","00-0030098",32,1,"outdoors",1
2016,"NYG","R.Gould","00-0023252",40,1,"outdoors",1
2016,"DEN","B.McManus","00-0029822",22,9,"outdoors",1
2016,"DEN","B.McManus","00-0029822",48,9,"outdoors",0
2016,"SEA","S.Hauschka","00-0025944",31,5,"outdoors",1
2016,"SEA","S.Hauschka","00-0025944",32,5,"outdoors",1
2016,"SEA","S.Hauschka","00-0025944",33,5,"outdoors",1
2016,"SEA","S.Hauschka","00-0025944",28,5,"outdoors",1
2017,"ARI","P.Dawson","00-0004091",24,NA,"indoors",1
2017,"ARI","P.Dawson","00-0004091",32,NA,"indoors",0
2017,"DET","M.Prater","00-0023853",58,NA,"indoors",1
2017,"ATL","M.Bryant","00-0020578",48,10,"outdoors",1
2017,"CHI","C.Barth","00-0026138",54,10,"outdoors",1
2017,"ATL","M.Bryant","00-0020578",28,10,"outdoors",1
2017,"ATL","M.Bryant","00-0020578",37,10,"outdoors",1
2017,"BAL","J.Tucker","00-0029597",25,9,"outdoors",1
2017,"BAL","J.Tucker","00-0029597",25,9,"outdoors",1
2017,"CAR","G.Gano","00-0026858",39,8,"outdoors",1
2017,"CAR","G.Gano","00-0026858",36,8,"outdoors",1
2017,"CAR","G.Gano","00-0026858",20,8,"outdoors",1
2017,"SF","R.Gould","00-0023252",44,8,"outdoors",1
2017,"LA","G.Zuerlein","00-0029621",50,2,"outdoors",1
2017,"IND","A.Vinatieri","00-0016919",20,2,"outdoors",1
2017,"LA","G.Zuerlein","00-0029621",35,2,"outdoors",1
2017,"IND","A.Vinatieri","00-0016919",38,2,"outdoors",0
2017,"LA","G.Zuerlein","00-0029621",44,2,"outdoors",1
2017,"JAX","J.Myers","00-0031492",42,NA,"outdoors",1
2017,"JAX","J.Myers","00-0031492",25,NA,"outdoors",1
2017,"JAX","J.Myers","00-0031492",39,NA,"outdoors",0
2017,"JAX","J.Myers","00-0031492",38,NA,"outdoors",1
2017,"NE","S.Gostkowski","00-0024333",25,8,"outdoors",1
2017,"NE","S.Gostkowski","00-0024333",32,8,"outdoors",1
2017,"DEN","B.McManus","00-0029822",20,12,"outdoors",1
2017,"DEN","B.McManus","00-0029822",50,12,"outdoors",0
2017,"LAC","Y.Koo","00-0033702",44,12,"outdoors",0
2017,"NO","W.Lutz","00-0032569",43,NA,"indoors",1
2017,"MIN","K.Forbath","00-0028787",24,NA,"indoors",1
2017,"NO","W.Lutz","00-0032569",21,NA,"indoors",1
2017,"MIN","K.Forbath","00-0028787",32,NA,"indoors",1
2017,"NO","W.Lutz","00-0032569",24,NA,"indoors",1
2017,"NO","W.Lutz","00-0032569",20,NA,"indoors",1
2017,"MIN","K.Forbath","00-0028787",45,NA,"indoors",1
2017,"DAL","D.Bailey","00-0028660",21,NA,"indoors",1
2017,"DAL","D.Bailey","00-0028660",48,NA,"indoors",1
2017,"DAL","D.Bailey","00-0028660",42,NA,"indoors",1
2017,"NYG","A.Rosas","00-0032870",25,NA,"indoors",1
2017,"DAL","D.Bailey","00-0028660",36,NA,"indoors",1
2017,"NYJ","C.Catanzaro","00-0030896",48,6,"outdoors",1
2017,"BUF","S.Hauschka","00-0025944",46,6,"outdoors",0
2017,"NYJ","C.Catanzaro","00-0030896",52,6,"outdoors",1
2017,"LV","G.Tavecchio","00-0028907",20,7,"outdoors",1
2017,"TEN","R.Succop","00-0026968",23,7,"outdoors",1
2017,"LV","G.Tavecchio","00-0028907",52,7,"outdoors",1
2017,"LV","G.Tavecchio","00-0028907",52,7,"outdoors",1
2017,"TEN","R.Succop","00-0026968",26,7,"outdoors",1
2017,"TEN","R.Succop","00-0026968",52,7,"outdoors",1
2017,"LV","G.Tavecchio","00-0028907",43,7,"outdoors",1
2017,"TEN","R.Succop","00-0026968",52,7,"outdoors",0
2017,"PHI","C.Sturgis","00-0030390",50,5,"outdoors",1
2017,"PHI","C.Sturgis","00-0030390",42,5,"outdoors",1
2017,"WAS","D.Hopkins","00-0030098",33,5,"outdoors",1
2017,"PHI","C.Sturgis","00-0030390",37,5,"outdoors",1
2017,"CLE","Z.Gonzalez","00-0033862",24,11,"outdoors",1
2017,"SEA","B.Walsh","00-0029576",33,11,"outdoors",1
2017,"SEA","B.Walsh","00-0029576",21,11,"outdoors",1
2017,"GB","M.Crosby","00-0025580",40,11,"outdoors",1
2017,"SEA","B.Walsh","00-0029576",41,11,"outdoors",1
2017,"IND","A.Vinatieri","00-0016919",46,NA,"indoors",1
2017,"ARI","P.Dawson","00-0004091",27,NA,"indoors",1
2017,"IND","A.Vinatieri","00-0016919",29,NA,"indoors",1
2017,"ARI","P.Dawson","00-0004091",40,NA,"indoors",1
2017,"ARI","P.Dawson","00-0004091",42,NA,"indoors",0
2017,"ARI","P.Dawson","00-0004091",30,NA,"indoors",1
2017,"CAR","G.Gano","00-0026858",34,5,"outdoors",1
2017,"CAR","G.Gano","00-0026858",28,5,"outdoors",1
2017,"BUF","S.Hauschka","00-0025944",45,5,"outdoors",1
2017,"CAR","G.Gano","00-0026858",20,5,"outdoors",1
2017,"TB","N.Folk","00-0025565",42,7,"outdoors",1
2017,"TB","N.Folk","00-0025565",50,7,"outdoors",1
2017,"TB","N.Folk","00-0025565",23,7,"outdoors",1
2017,"BAL","J.Tucker","00-0029597",58,2,"outdoors",0
2017,"CLE","Z.Gonzalez","00-0033862",38,2,"outdoors",1
2017,"BAL","J.Tucker","00-0029597",28,2,"outdoors",1
2017,"DEN","B.McManus","00-0029822",49,5,"outdoors",0
2017,"DAL","D.Bailey","00-0028660",56,5,"outdoors",1
2017,"DET","M.Prater","00-0023853",56,5,"outdoors",1
2017,"NYG","A.Rosas","00-0032870",25,5,"outdoors",1
2017,"ATL","M.Bryant","00-0020578",51,NA,"outdoors",1
2017,"GB","M.Crosby","00-0025580",28,NA,"outdoors",1
2017,"ATL","M.Bryant","00-0020578",53,NA,"outdoors",1
2017,"HOU","K.Fairbairn","00-0032726",26,2,"outdoors",1
2017,"CIN","R.Bullock","00-0029421",39,2,"outdoors",1
2017,"CIN","R.Bullock","00-0029421",29,2,"outdoors",1
2017,"CIN","R.Bullock","00-0029421",30,2,"outdoors",1
2017,"HOU","K.Fairbairn","00-0032726",42,2,"outdoors",1
2017,"MIA","C.Parkey","00-0030850",30,7,"outdoors",1
2017,"LAC","Y.Koo","00-0033702",41,7,"outdoors",1
2017,"LAC","Y.Koo","00-0033702",43,7,"outdoors",0
2017,"MIA","C.Parkey","00-0030850",28,7,"outdoors",1
2017,"MIA","C.Parkey","00-0030850",35,7,"outdoors",1
2017,"MIA","C.Parkey","00-0030850",54,7,"outdoors",1
2017,"LAC","Y.Koo","00-0033702",44,7,"outdoors",0
2017,"MIN","K.Forbath","00-0028787",42,1,"outdoors",1
2017,"PIT","C.Boswell","00-0031136",46,1,"outdoors",1
2017,"PIT","C.Boswell","00-0031136",29,1,"outdoors",1
2017,"PIT","C.Boswell","00-0031136",37,1,"outdoors",1
2017,"PIT","C.Boswell","00-0031136",43,1,"outdoors",1
2017,"NO","W.Lutz","00-0032569",46,NA,"indoors",1
2017,"NO","W.Lutz","00-0032569",35,NA,"indoors",1
2017,"NE","S.Gostkowski","00-0024333",28,NA,"indoors",1
2017,"NO","W.Lutz","00-0032569",49,NA,"indoors",0
2017,"NE","S.Gostkowski","00-0024333",24,NA,"indoors",1
2017,"NE","S.Gostkowski","00-0024333",27,NA,"indoors",1
2017,"NYJ","C.Catanzaro","00-0030896",46,6,"outdoors",1
2017,"NYJ","C.Catanzaro","00-0030896",40,6,"outdoors",1
2017,"LV","G.Tavecchio","00-0028907",29,6,"outdoors",1
2017,"KC","C.Santos","00-0031203",34,7,"outdoors",1
2017,"PHI","J.Elliott","00-0033787",34,7,"outdoors",1
2017,"KC","C.Santos","00-0031203",39,7,"outdoors",1
2017,"PHI","J.Elliott","00-0033787",30,7,"outdoors",0
2017,"PHI","J.Elliott","00-0033787",40,7,"outdoors",1
2017,"SEA","B.Walsh","00-0029576",25,12,"outdoors",1
2017,"SEA","B.Walsh","00-0029576",27,12,"outdoors",1
2017,"SF","R.Gould","00-0023252",40,12,"outdoors",1
2017,"SF","R.Gould","00-0023252",37,12,"outdoors",1
2017,"SF","R.Gould","00-0023252",34,12,"outdoors",1
2017,"JAX","J.Myers","00-0031492",43,10,"outdoors",1
2017,"TEN","R.Succop","00-0026968",40,10,"outdoors",1
2017,"TEN","R.Succop","00-0026968",41,10,"outdoors",1
2017,"TEN","R.Succop","00-0026968",26,10,"outdoors",1
2017,"WAS","D.Hopkins","00-0030098",41,3,"outdoors",1
2017,"WAS","D.Hopkins","00-0030098",22,3,"outdoors",1
2017,"LA","G.Zuerlein","00-0029621",32,3,"outdoors",1
2017,"WAS","D.Hopkins","00-0030098",51,3,"outdoors",0
2017,"LA","G.Zuerlein","00-0029621",40,3,"outdoors",1
2017,"ATL","M.Bryant","00-0020578",36,NA,"indoors",1
2017,"DET","M.Prater","00-0023853",55,NA,"indoors",1
2017,"DET","M.Prater","00-0023853",40,NA,"indoors",1
2017,"ATL","M.Bryant","00-0020578",48,NA,"indoors",1
2017,"ATL","M.Bryant","00-0020578",40,NA,"indoors",1
2017,"DET","M.Prater","00-0023853",35,NA,"indoors",1
2017,"DET","M.Prater","00-0023853",57,NA,"indoors",1
2017,"JAX","J.Myers","00-0031492",23,10,"outdoors",1
2017,"JAX","J.Myers","00-0031492",45,10,"outdoors",1
2017,"JAX","J.Myers","00-0031492",29,10,"outdoors",1
2017,"CIN","R.Bullock","00-0029421",48,8,"outdoors",0
2017,"GB","M.Crosby","00-0025580",28,8,"outdoors",1
2017,"CIN","R.Bullock","00-0029421",46,8,"outdoors",1
2017,"GB","M.Crosby","00-0025580",27,8,"outdoors",1
2017,"IND","A.Vinatieri","00-0016919",33,NA,"indoors",1
2017,"ARI","P.Dawson","00-0004091",36,NA,"indoors",0
2017,"ARI","P.Dawson","00-0004091",37,NA,"indoors",1
2017,"DEN","B.McManus","00-0029822",38,5,"outdoors",1
2017,"BUF","S.Hauschka","00-0025944",49,5,"outdoors",1
2017,"DEN","B.McManus","00-0029822",35,5,"outdoors",1
2017,"BUF","S.Hauschka","00-0025944",55,5,"outdoors",1
2017,"DEN","B.McManus","00-0029822",28,5,"outdoors",1
2017,"BUF","S.Hauschka","00-0025944",53,5,"outdoors",1
2017,"BUF","S.Hauschka","00-0025944",27,5,"outdoors",1
2017,"HOU","K.Fairbairn","00-0032726",39,4,"outdoors",1
2017,"HOU","K.Fairbairn","00-0032726",40,4,"outdoors",1
2017,"HOU","K.Fairbairn","00-0032726",31,4,"outdoors",1
2017,"HOU","K.Fairbairn","00-0032726",36,4,"outdoors",1
2017,"KC","C.Santos","00-0031203",34,5,"outdoors",1
2017,"LAC","Y.Koo","00-0033702",29,5,"outdoors",1
2017,"LA","G.Zuerlein","00-0029621",48,13,"outdoors",1
2017,"SF","R.Gould","00-0023252",36,13,"outdoors",1
2017,"SF","R.Gould","00-0023252",48,13,"outdoors",1
2017,"LA","G.Zuerlein","00-0029621",19,13,"outdoors",1
2017,"NYJ","C.Catanzaro","00-0030896",45,5,"outdoors",0
2017,"NYJ","C.Catanzaro","00-0030896",40,5,"outdoors",1
2017,"NYJ","C.Catanzaro","00-0030896",22,5,"outdoors",1
2017,"CAR","G.Gano","00-0026858",32,6,"outdoors",1
2017,"CAR","G.Gano","00-0026858",48,6,"outdoors",1
2017,"NO","W.Lutz","00-0032569",33,6,"outdoors",1
2017,"NO","W.Lutz","00-0032569",50,6,"outdoors",1
2017,"NO","W.Lutz","00-0032569",56,6,"outdoors",0
2017,"PHI","J.Elliott","00-0033787",52,6,"outdoors",0
2017,"NYG","A.Rosas","00-0032870",41,6,"outdoors",1
2017,"PHI","J.Elliott","00-0033787",46,6,"outdoors",1
2017,"PHI","J.Elliott","00-0033787",61,6,"outdoors",1
2017,"WAS","D.Hopkins","00-0030098",52,0,"outdoors",0
2017,"WAS","D.Hopkins","00-0030098",23,0,"outdoors",1
2017,"LV","G.Tavecchio","00-0028907",22,0,"outdoors",1
2017,"WAS","D.Hopkins","00-0030098",28,0,"outdoors",1
2017,"CHI","C.Barth","00-0026138",47,5,"outdoors",0
2017,"CHI","C.Barth","00-0026138",24,5,"outdoors",1
2017,"PIT","C.Boswell","00-0031136",32,5,"outdoors",1
2017,"TEN","R.Succop","00-0026968",24,4,"outdoors",1
2017,"TEN","R.Succop","00-0026968",37,4,"outdoors",1
2017,"TEN","R.Succop","00-0026968",47,4,"outdoors",1
2017,"TEN","R.Succop","00-0026968",35,4,"outdoors",1
2017,"TB","N.Folk","00-0025565",40,NA,"indoors",1
2017,"MIN","K.Forbath","00-0028787",20,NA,"indoors",1
2017,"MIN","K.Forbath","00-0028787",37,NA,"indoors",1
2017,"ATL","M.Bryant","00-0020578",28,NA,"indoors",1
2017,"BUF","S.Hauschka","00-0025944",24,NA,"indoors",1
2017,"BUF","S.Hauschka","00-0025944",56,NA,"indoors",1
2017,"BUF","S.Hauschka","00-0025944",55,NA,"indoors",1
2017,"NE","S.Gostkowski","00-0024333",41,6,"outdoors",1
2017,"CAR","G.Gano","00-0026858",32,6,"outdoors",1
2017,"NE","S.Gostkowski","00-0024333",35,6,"outdoors",1
2017,"NE","S.Gostkowski","00-0024333",58,6,"outdoors",1
2017,"CAR","G.Gano","00-0026858",48,6,"outdoors",1
2017,"CHI","C.Barth","00-0026138",47,5,"outdoors",0
2017,"CLE","Z.Gonzalez","00-0033862",48,6,"outdoors",0
2017,"CIN","R.Bullock","00-0029421",41,6,"outdoors",1
2017,"DET","M.Prater","00-0023853",29,NA,"indoors",1
2017,"DET","M.Prater","00-0023853",59,NA,"indoors",0
2017,"DET","M.Prater","00-0023853",37,NA,"indoors",1
2017,"MIN","K.Forbath","00-0028787",39,NA,"indoors",0
2017,"SEA","B.Walsh","00-0029576",44,8,"outdoors",1
2017,"SEA","B.Walsh","00-0029576",37,8,"outdoors",0
2017,"IND","A.Vinatieri","00-0016919",40,8,"outdoors",1
2017,"JAX","J.Myers","00-0031492",30,5,"outdoors",1
2017,"NYJ","C.Catanzaro","00-0030896",45,5,"outdoors",1
2017,"NYJ","C.Catanzaro","00-0030896",45,5,"outdoors",0
2017,"NYJ","C.Catanzaro","00-0030896",26,5,"outdoors",1
2017,"JAX","J.Myers","00-0031492",52,5,"outdoors",0
2017,"JAX","J.Myers","00-0031492",22,5,"outdoors",1
2017,"NYJ","C.Catanzaro","00-0030896",41,5,"outdoors",1
2017,"DAL","D.Bailey","00-0028660",34,NA,"indoors",1
2017,"LA","G.Zuerlein","00-0029621",49,NA,"indoors",1
2017,"LA","G.Zuerlein","00-0029621",44,NA,"indoors",1
2017,"LA","G.Zuerlein","00-0029621",44,NA,"indoors",1
2017,"LA","G.Zuerlein","00-0029621",30,NA,"indoors",1
2017,"LA","G.Zuerlein","00-0029621",28,NA,"indoors",1
2017,"LA","G.Zuerlein","00-0029621",43,NA,"indoors",1
2017,"LA","G.Zuerlein","00-0029621",33,NA,"indoors",1
2017,"NO","W.Lutz","00-0032569",41,13,"outdoors",0
2017,"NO","W.Lutz","00-0032569",43,13,"outdoors",1
2017,"NO","W.Lutz","00-0032569",45,13,"outdoors",1
2017,"TB","N.Folk","00-0025565",46,8,"outdoors",0
2017,"NYG","A.Rosas","00-0032870",30,8,"outdoors",1
2017,"TB","N.Folk","00-0025565",20,8,"outdoors",1
2017,"TB","N.Folk","00-0025565",49,8,"outdoors",0
2017,"NYG","A.Rosas","00-0032870",43,8,"outdoors",0
2017,"TB","N.Folk","00-0025565",34,8,"outdoors",1
2017,"DEN","B.McManus","00-0029822",28,7,"outdoors",1
2017,"DEN","B.McManus","00-0029822",36,7,"outdoors",1
2017,"DEN","B.McManus","00-0029822",46,7,"outdoors",1
2017,"DEN","B.McManus","00-0029822",29,7,"outdoors",0
2017,"LV","G.Tavecchio","00-0028907",38,7,"outdoors",1
2017,"PHI","J.Elliott","00-0033787",45,6,"outdoors",1
2017,"PHI","J.Elliott","00-0033787",40,6,"outdoors",1
2017,"PHI","J.Elliott","00-0033787",53,6,"outdoors",1
2017,"LAC","Y.Koo","00-0033702",28,6,"outdoors",1
2017,"PHI","J.Elliott","00-0033787",47,6,"outdoors",1
2017,"PIT","C.Boswell","00-0031136",31,6,"outdoors",1
2017,"PIT","C.Boswell","00-0031136",49,6,"outdoors",1
2017,"BAL","J.Tucker","00-0029597",42,6,"outdoors",1
2017,"PIT","C.Boswell","00-0031136",44,6,"outdoors",0
2017,"SF","R.Gould","00-0023252",49,NA,"indoors",1
2017,"ARI","P.Dawson","00-0004091",29,NA,"indoors",1
2017,"SF","R.Gould","00-0023252",39,NA,"indoors",1
2017,"ARI","P.Dawson","00-0004091",43,NA,"indoors",1
2017,"SF","R.Gould","00-0023252",47,NA,"indoors",1
2017,"ARI","P.Dawson","00-0004091",50,NA,"indoors",1
2017,"SF","R.Gould","00-0023252",48,NA,"indoors",1
2017,"ARI","P.Dawson","00-0004091",32,NA,"indoors",1
2017,"SF","R.Gould","00-0023252",23,NA,"indoors",1
2017,"HOU","K.Fairbairn","00-0032726",50,NA,"outdoors",1
2017,"HOU","K.Fairbairn","00-0032726",40,NA,"outdoors",1
2017,"HOU","K.Fairbairn","00-0032726",33,NA,"outdoors",1
2017,"WAS","D.Hopkins","00-0030098",19,14,"outdoors",1
2017,"KC","H.Butker","00-0033303",46,14,"outdoors",0
2017,"KC","H.Butker","00-0033303",26,14,"outdoors",1
2017,"KC","H.Butker","00-0033303",32,14,"outdoors",1
2017,"WAS","D.Hopkins","00-0030098",40,14,"outdoors",1
2017,"KC","H.Butker","00-0033303",43,14,"outdoors",1
2017,"ARI","P.Dawson","00-0004091",51,10,"outdoors",0
2017,"PHI","J.Elliott","00-0033787",36,10,"outdoors",1
2017,"PHI","J.Elliott","00-0033787",28,10,"outdoors",1
2017,"LV","G.Tavecchio","00-0028907",32,8,"outdoors",1
2017,"BAL","J.Tucker","00-0029597",22,8,"outdoors",1
2017,"BAL","J.Tucker","00-0029597",21,8,"outdoors",1
2017,"BAL","J.Tucker","00-0029597",44,8,"outdoors",1
2017,"BUF","S.Hauschka","00-0025944",31,10,"outdoors",1
2017,"CIN","R.Bullock","00-0029421",30,10,"outdoors",1
2017,"BUF","S.Hauschka","00-0025944",38,10,"outdoors",1
2017,"BUF","S.Hauschka","00-0025944",28,10,"outdoors",1
2017,"CIN","R.Bullock","00-0029421",29,10,"outdoors",1
2017,"DET","M.Prater","00-0023853",30,NA,"indoors",1
2017,"CAR","G.Gano","00-0026858",21,NA,"indoors",1
2017,"CAR","G.Gano","00-0026858",44,NA,"indoors",1
2017,"CAR","G.Gano","00-0026858",55,NA,"indoors",0
2017,"GB","M.Crosby","00-0025580",22,NA,"indoors",1
2017,"DAL","D.Bailey","00-0028660",43,NA,"indoors",1
2017,"PIT","C.Boswell","00-0031136",29,9,"outdoors",1
2017,"PIT","C.Boswell","00-0031136",34,9,"outdoors",1
2017,"PIT","C.Boswell","00-0031136",20,9,"outdoors",1
2017,"JAX","J.Myers","00-0031492",47,9,"outdoors",1
2017,"KC","H.Butker","00-0033303",35,NA,"indoors",1
2017,"KC","H.Butker","00-0033303",42,NA,"indoors",1
2017,"KC","H.Butker","00-0033303",41,NA,"indoors",1
2017,"KC","H.Butker","00-0033303",35,NA,"indoors",1
2017,"KC","H.Butker","00-0033303",49,NA,"indoors",1
2017,"LAC","N.Novak","00-0023096",20,7,"outdoors",1
2017,"LAC","N.Novak","00-0023096",31,7,"outdoors",1
2017,"MIN","K.Forbath","00-0028787",26,10,"outdoors",1
2017,"MIN","K.Forbath","00-0028787",26,10,"outdoors",1
2017,"NE","S.Gostkowski","00-0024333",27,9,"outdoors",1
2017,"NE","S.Gostkowski","00-0024333",23,9,"outdoors",1
2017,"TB","N.Folk","00-0025565",56,9,"outdoors",0
2017,"NE","S.Gostkowski","00-0024333",45,9,"outdoors",1
2017,"TB","N.Folk","00-0025565",49,9,"outdoors",0
2017,"TB","N.Folk","00-0025565",31,9,"outdoors",0
2017,"NE","S.Gostkowski","00-0024333",48,9,"outdoors",1
2017,"CLE","Z.Gonzalez","00-0033862",52,8,"outdoors",0
2017,"CLE","Z.Gonzalez","00-0033862",39,8,"outdoors",0
2017,"NYJ","C.Catanzaro","00-0030896",57,8,"outdoors",1
2017,"LA","G.Zuerlein","00-0029621",35,0,"outdoors",1
2017,"SEA","B.Walsh","00-0029576",48,0,"outdoors",1
2017,"LA","G.Zuerlein","00-0029621",36,0,"outdoors",0
2017,"SEA","B.Walsh","00-0029576",49,0,"outdoors",1
2017,"SEA","B.Walsh","00-0029576",35,0,"outdoors",1
2017,"IND","A.Vinatieri","00-0016919",52,NA,"indoors",1
2017,"SF","R.Gould","00-0023252",28,NA,"indoors",1
2017,"IND","A.Vinatieri","00-0016919",23,NA,"indoors",1
2017,"SF","R.Gould","00-0023252",43,NA,"indoors",1
2017,"IND","A.Vinatieri","00-0016919",38,NA,"indoors",1
2017,"SF","R.Gould","00-0023252",40,NA,"indoors",1
2017,"IND","A.Vinatieri","00-0016919",51,NA,"indoors",1
2017,"MIA","C.Parkey","00-0030850",41,9,"outdoors",1
